Month,DayofMonth,DayOfWeek,DepTime,UniqueCarrier,Origin,Dest,Distance,dep_delayed_15min
6,20,2,543.0,NW,MSP,DTW,528.0,0
10,22,6,450.0,XE,IAH,IND,845.0,0
11,13,1,985.0,CO,PHX,IAH,1009.0,0
10,9,1,944.0,US,LGA,PIT,335.0,0
10,16,7,1149.0,WN,OAK,PHX,646.0,1
1,31,2,528.0,EV,OKC,SLC,866.0,0
8,30,3,1109.0,WN,HOU,CRP,187.0,0
11,18,6,635.0,EV,ATL,MKE,669.0,1
9,24,6,587.0,MQ,BOS,DCA,399.0,0
7,30,6,748.0,DL,DCA,LGA,214.0,0
7,25,1,1123.0,AA,DFW,SAT,247.0,1
6,5,1,1148.0,XE,EWR,RIC,278.0,0
4,5,3,510.0,DL,CVG,SEA,1964.0,0
2,27,1,1126.0,YV,IAD,BOS,413.0,0
5,10,2,1179.0,B6,IAD,SAN,2253.0,0
4,15,6,691.0,EV,ATL,FNT,644.0,0
9,21,4,1188.0,MQ,SJC,SAN,417.0,0
3,8,3,1075.0,WN,TUL,DAL,237.0,0
4,21,5,729.0,UA,SFO,SEA,679.0,1
7,14,5,647.0,AA,ORD,BOS,867.0,0
11,16,3,757.0,FL,ATL,JAX,270.0,0
12,3,6,750.0,DH,LGA,IAD,229.0,0
6,1,3,785.0,FL,BOS,CAK,549.0,0
9,4,1,648.0,WN,SAN,PHX,304.0,0
4,19,2,531.0,AA,STL,SFO,1736.0,0
5,29,1,644.0,MQ,DFW,ICT,328.0,0
1,12,3,845.0,WN,SJC,LAS,386.0,0
12,23,5,968.0,CO,TPA,EWR,998.0,0
6,30,5,356.0,OO,BTM,SLC,357.0,0
11,7,1,946.0,CO,IAH,DEN,861.0,0
9,17,6,882.0,MQ,DFW,LIT,304.0,0
3,20,7,758.0,DL,CVG,MCI,539.0,0
7,18,1,523.0,UA,LAX,OGG,2486.0,0
7,18,1,435.0,WN,BWI,RDU,255.0,0
9,1,5,905.0,XE,IAH,LBB,458.0,1
10,25,2,800.0,XE,BRO,IAH,308.0,0
12,27,3,399.0,AA,LGA,DFW,1389.0,0
8,27,7,606.0,AA,RDU,ORD,647.0,0
12,23,5,430.0,MQ,AUS,RDU,1162.0,1
7,27,4,405.0,CO,MSP,IAH,1034.0,0
2,21,2,832.0,DL,SAT,ATL,874.0,1
6,5,7,718.0,US,MCO,PIT,834.0,0
8,11,5,873.0,UA,IAD,DEN,1452.0,0
8,27,6,507.0,DL,ATL,GSP,153.0,0
11,14,2,849.0,NW,MSP,MCO,1310.0,1
12,6,3,554.0,WN,BWI,BUF,281.0,0
3,21,2,899.0,XE,EWR,ORF,284.0,0
3,30,3,564.0,UA,ORD,BOS,867.0,0
12,3,6,768.0,OO,SFO,RNO,192.0,0
2,9,4,936.0,AA,SJU,FLL,1046.0,0
1,12,4,982.0,DL,RSW,BOS,1249.0,0
3,22,3,764.0,AA,LAX,EWR,2454.0,0
2,4,6,491.0,AA,LAX,DFW,1235.0,0
8,16,2,925.0,OH,BGR,CVG,906.0,1
4,5,3,924.0,UA,SEA,SFO,679.0,0
3,8,2,810.0,WN,MCI,MDW,405.0,0
6,16,4,1018.0,NW,DTW,PIT,201.0,0
9,25,7,990.0,WN,TUL,HOU,453.0,0
10,25,2,869.0,DL,ATL,TLH,223.0,0
12,15,5,878.0,CO,JFK,IAH,1417.0,1
2,7,1,658.0,US,CLT,DCA,331.0,0
11,11,5,1074.0,CO,DTW,IAH,1076.0,0
10,17,1,821.0,CO,EWR,ORD,719.0,0
10,21,5,977.0,AA,LGA,MIA,1097.0,0
8,18,4,358.0,NW,DFW,DTW,987.0,0
2,8,3,754.0,AA,XNA,DFW,281.0,0
8,17,4,591.0,WN,PHX,SAN,304.0,0
3,11,5,652.0,DL,MDW,ATL,590.0,0
12,26,1,655.0,DL,EWR,CVG,569.0,0
7,11,2,932.0,MQ,ORD,OMA,416.0,1
5,15,7,510.0,WN,HOU,SAT,192.0,0
7,2,7,905.0,US,PHX,PIT,1813.0,0
8,9,2,900.0,US,DCA,PVD,357.0,0
9,25,7,1135.0,MQ,LAX,SAN,109.0,0
9,23,5,627.0,NW,MSP,ORD,334.0,0
1,15,7,650.0,HA,LIH,HNL,102.0,0
4,25,1,643.0,OO,PDX,SEA,129.0,0
8,1,1,590.0,OH,CVG,BOS,752.0,0
9,30,6,1071.0,WN,LAS,DEN,629.0,0
7,6,4,612.0,YV,DRO,DEN,251.0,1
3,14,2,524.0,XE,CLE,CMH,112.0,0
2,20,7,732.0,WN,PHX,ELP,347.0,0
5,24,3,645.0,OH,CVG,GRR,268.0,0
10,24,1,634.0,AA,MCI,DFW,460.0,1
2,12,6,655.0,XE,IAH,DFW,224.0,0
6,30,5,943.0,NW,MSP,BNA,695.0,1
3,31,4,963.0,NW,SEA,MSP,1399.0,0
11,22,3,1277.0,CO,LGA,IAH,1416.0,1
7,11,1,533.0,DL,MKE,ATL,669.0,1
5,29,7,455.0,OO,CPR,SLC,320.0,0
10,2,1,471.0,WN,SAN,SMF,480.0,0
4,26,2,930.0,WN,BWI,ISP,220.0,0
9,20,2,994.0,XE,EWR,XNA,1130.0,1
11,23,3,920.0,DH,IAD,CRW,227.0,0
9,28,4,499.0,DL,SLC,LAS,368.0,0
12,12,1,1025.0,XE,SDF,EWR,642.0,0
5,24,3,744.0,NW,SEA,MEM,1870.0,0
7,13,4,535.0,NW,JAC,MSP,872.0,0
11,28,1,375.0,WN,ONT,SJC,333.0,0
11,16,3,761.0,B6,LGB,JFK,2465.0,0
6,20,1,655.0,AA,DFW,ONT,1189.0,0
7,5,2,874.0,AA,BOS,SFO,2704.0,0
10,14,6,980.0,CO,IAH,JFK,1417.0,0
12,11,1,920.0,OO,ORD,MEM,491.0,1
6,1,4,980.0,EV,XNA,ATL,589.0,1
9,26,1,1250.0,AA,MCO,LGA,950.0,1
12,18,7,808.0,AA,ORD,BOS,867.0,0
8,1,2,1203.0,WN,LAS,AUS,1090.0,0
2,2,4,970.0,EV,AVL,ATL,164.0,0
7,14,5,685.0,MQ,SAN,LAX,109.0,0
7,21,4,894.0,OO,LAX,OAK,337.0,0
8,6,6,1007.0,AA,DFW,SAN,1171.0,0
12,20,3,867.0,OH,LGA,RDU,431.0,1
11,3,5,1380.0,AS,SEA,GEG,224.0,0
6,19,1,885.0,UA,IAD,LAX,2288.0,0
4,8,5,1214.0,UA,SFO,LAS,414.0,0
8,27,7,630.0,MQ,MEM,ORD,491.0,0
5,28,6,1170.0,WN,MCO,MDW,989.0,0
4,20,3,920.0,CO,DFW,IAH,224.0,0
10,22,7,1085.0,WN,LAX,ELP,714.0,0
2,19,6,889.0,DL,ATL,DAY,432.0,0
2,6,7,1031.0,UA,PDX,SFO,550.0,0
12,17,7,815.0,UA,LAS,IAD,2066.0,1
6,30,5,781.0,AA,SFO,ORD,1846.0,0
1,2,1,477.0,NW,GRB,DTW,288.0,1
3,27,1,713.0,US,LGA,BOS,185.0,0
7,7,4,447.0,DL,MCO,BOS,1121.0,0
7,9,7,350.0,FL,PHF,ATL,508.0,0
12,18,7,450.0,OH,CHS,CVG,497.0,0
7,8,6,435.0,AS,PDX,SAN,933.0,0
8,24,3,379.0,UA,SAN,DEN,853.0,0
7,13,3,421.0,US,DTW,CLT,500.0,0
9,19,2,1348.0,UA,LAX,BOS,2611.0,0
6,2,4,780.0,DH,IAD,HPN,247.0,0
7,1,6,364.0,TZ,LGA,MDW,725.0,0
8,17,4,760.0,WN,LAS,RNO,345.0,0
12,4,1,904.0,OH,CVG,TUL,646.0,1
8,10,4,558.0,EV,GPT,ATL,352.0,1
3,28,1,660.0,WN,PHX,LAS,256.0,1
4,19,2,1193.0,NW,MEM,VPS,369.0,0
9,6,2,663.0,NW,MSP,MIA,1501.0,1
3,8,2,1145.0,MQ,ORD,CMI,135.0,0
5,14,7,753.0,MQ,BGR,BOS,201.0,1
4,23,6,787.0,XE,MCI,IAH,643.0,0
11,5,7,1013.0,AQ,OGG,HNL,100.0,0
12,17,6,993.0,AS,LAS,SEA,866.0,1
4,5,2,1376.0,AA,DFW,OKC,175.0,1
12,15,4,637.0,AA,SAT,DFW,247.0,0
1,3,2,386.0,YV,CLT,IAD,321.0,0
12,5,2,562.0,AA,EWR,DFW,1372.0,0
9,24,6,950.0,WN,STL,OMA,342.0,0
6,5,1,427.0,US,SYR,PHL,228.0,0
2,1,2,1102.0,XE,IAD,CLE,288.0,0
11,27,7,1091.0,DL,TPA,JFK,1005.0,0
4,25,1,1233.0,XE,CLE,GRR,214.0,0
8,1,1,781.0,WN,SMF,SEA,605.0,0
3,3,4,493.0,DL,JAN,ATL,341.0,0
8,3,3,809.0,US,PHL,IND,587.0,0
1,7,5,813.0,CO,IAH,MIA,964.0,0
7,23,6,878.0,OO,PSP,LAX,110.0,0
3,18,6,1015.0,XE,EWR,CVG,569.0,1
4,4,1,475.0,OO,ORD,LNK,466.0,0
2,2,4,821.0,MQ,ORD,HPN,738.0,0
2,23,4,786.0,AA,MCO,SJU,1189.0,0
7,2,7,1042.0,WN,TPA,PHX,1788.0,1
1,30,7,681.0,UA,DEN,IAD,1452.0,0
10,2,1,1108.0,WN,SJC,LAX,308.0,0
3,10,4,366.0,DL,DEN,SLC,391.0,0
1,25,2,1060.0,HP,LAS,DEN,629.0,0
9,21,4,741.0,XE,EWR,IND,644.0,0
9,21,3,1241.0,UA,ORD,DCA,612.0,0
2,7,2,862.0,EV,ATL,EYW,646.0,0
4,13,3,600.0,NW,MEM,IAH,469.0,1
6,21,3,359.0,WN,OAK,LAX,337.0,0
2,28,2,1088.0,FL,ATL,PIT,526.0,1
7,6,3,739.0,HP,PHX,ELP,347.0,0
9,21,4,836.0,WN,SAN,PHX,304.0,1
11,19,7,681.0,WN,SJC,SEA,697.0,1
4,20,4,1125.0,MQ,DTW,ORD,235.0,0
10,5,3,654.0,WN,LAX,ABQ,677.0,0
12,20,2,925.0,WN,PVD,TPA,1137.0,0
6,21,3,611.0,UA,SFO,IAD,2419.0,0
9,9,5,867.0,EV,ATL,ICT,781.0,0
1,19,4,422.0,WN,MHT,BWI,377.0,0
1,5,4,682.0,UA,PHX,LAX,370.0,0
5,30,2,934.0,EV,ATL,TUL,674.0,0
8,20,7,1307.0,OO,MRY,SFO,77.0,1
8,11,4,1081.0,AA,IAH,ORD,925.0,1
8,24,4,915.0,MQ,EWR,BOS,200.0,0
10,21,6,1308.0,US,CLT,BDL,644.0,0
4,26,3,1057.0,AA,SNA,DFW,1205.0,0
8,19,5,505.0,WN,DAL,MAF,319.0,0
9,13,3,1114.0,AS,ANC,BET,399.0,0
12,6,3,1113.0,DL,BNA,ATL,214.0,0
1,12,4,950.0,EV,ATL,HSV,151.0,0
11,29,2,959.0,OO,SLC,PHX,507.0,0
11,9,4,797.0,OO,CLD,LAX,86.0,1
2,25,6,930.0,OH,BWI,BOS,370.0,1
4,2,6,1114.0,AS,RNO,SEA,564.0,0
7,22,5,390.0,OO,FAT,SFO,158.0,0
3,14,2,540.0,NW,ORF,DTW,529.0,0
7,22,6,381.0,EV,MSN,ATL,707.0,0
1,12,3,623.0,AS,SEA,BOI,399.0,0
2,2,4,1004.0,DL,ATL,IAD,533.0,0
5,12,5,1177.0,UA,PHL,ORD,678.0,1
6,17,6,1005.0,AA,BDL,ORD,783.0,0
1,24,1,1095.0,WN,MCI,LAS,1140.0,0
7,13,4,1312.0,UA,IAD,OAK,2408.0,0
10,28,5,450.0,WN,PDX,BOI,344.0,0
6,15,3,810.0,OH,CVG,ORF,485.0,0
1,4,3,1031.0,AA,ORD,STL,258.0,1
8,23,3,395.0,XE,RDU,CLE,416.0,0
5,7,7,1294.0,AA,DFW,ATL,732.0,1
3,3,4,792.0,CO,FLL,CLE,1062.0,0
7,31,7,596.0,F9,PHX,DEN,602.0,0
2,28,2,631.0,F9,DEN,IAH,861.0,0
7,16,6,392.0,AA,CLT,MIA,650.0,0
8,10,4,404.0,NW,GRR,DTW,120.0,0
1,4,3,1315.0,US,PHX,DEN,602.0,0
2,22,2,849.0,OO,MRY,SFO,77.0,0
7,29,5,492.0,AA,LAX,ORD,1745.0,0
8,18,4,583.0,AA,DFW,SAT,247.0,0
5,8,1,362.0,EV,CAE,CVG,404.0,0
9,8,4,1190.0,WN,LAS,LAX,236.0,0
6,4,7,458.0,WN,LAX,TUS,451.0,0
1,7,5,1032.0,UA,SFO,IAD,2419.0,1
3,26,6,557.0,NW,DCA,DTW,405.0,0
11,26,6,1312.0,UA,ORD,LAX,1745.0,0
9,28,3,423.0,B6,JFK,PBI,1028.0,0
11,18,6,962.0,WN,LAS,SLC,368.0,0
10,12,4,979.0,US,PHX,SLC,507.0,0
3,9,3,1003.0,UA,IAD,DEN,1452.0,0
8,29,1,470.0,WN,OAK,SEA,671.0,0
4,20,3,1070.0,OH,JFK,JAX,829.0,0
7,5,2,655.0,OO,LAX,PSP,110.0,0
9,26,1,1150.0,WN,PVD,BWI,328.0,1
9,4,1,1225.0,WN,SAN,PHX,304.0,0
12,13,2,1057.0,XE,BNA,CLE,448.0,0
3,29,2,1315.0,HP,DFW,LAS,1055.0,1
2,15,3,865.0,US,PHX,SMF,647.0,1
9,6,2,1025.0,WN,ISP,FLL,1093.0,0
2,3,5,1047.0,DL,ATL,DCA,547.0,0
7,4,1,1155.0,WN,RNO,LAS,345.0,1
10,11,2,420.0,OH,EVV,CVG,170.0,0
2,15,2,798.0,MQ,DFW,MEM,432.0,0
12,4,1,1151.0,AA,DTW,DFW,987.0,0
10,28,5,1295.0,TZ,MDW,MSP,349.0,0
8,27,6,974.0,AA,ORD,SEA,1721.0,0
3,13,1,1155.0,WN,MHT,PHL,290.0,1
3,4,5,1259.0,NW,MSP,LAN,455.0,0
7,25,1,1093.0,UA,ORD,DCA,612.0,1
2,3,4,1337.0,UA,LAX,EWR,2454.0,0
12,23,5,1148.0,UA,IAD,LAX,2288.0,0
11,15,2,685.0,UA,DEN,LAS,629.0,0
5,15,1,365.0,YV,SAT,PHX,843.0,0
8,7,7,1236.0,UA,DEN,SMF,910.0,0
3,19,7,930.0,WN,PDX,PHX,1009.0,1
9,10,7,412.0,US,RDU,PHL,336.0,0
7,4,1,475.0,CO,SEA,EWR,2401.0,0
11,11,5,535.0,WN,SEA,RNO,564.0,0
5,2,1,590.0,DL,ATL,VPS,264.0,0
1,5,4,548.0,AA,MCI,ORD,403.0,0
4,10,1,885.0,AA,HNL,LAX,2556.0,0
2,19,6,1315.0,OH,CVG,CLT,335.0,0
8,13,7,1046.0,AS,SJC,SEA,697.0,1
10,28,5,1075.0,MQ,DFW,SHV,190.0,0
11,28,1,430.0,WN,BUR,PHX,369.0,0
10,9,7,295.0,OO,PSC,SEA,172.0,0
4,9,6,1029.0,HP,CMH,PHX,1671.0,0
3,29,2,902.0,UA,DEN,PHX,602.0,0
1,28,5,910.0,WN,MDW,STL,251.0,0
5,17,2,788.0,OO,SLC,TUS,601.0,0
4,29,5,1070.0,OO,SBP,SFO,191.0,0
5,9,1,1243.0,HP,LAS,SFO,414.0,1
6,16,4,1150.0,CO,IAH,LAS,1222.0,0
8,6,7,1111.0,XE,IAH,ABQ,744.0,1
10,9,1,508.0,OO,LAX,SJC,308.0,0
6,27,2,1030.0,WN,AUS,DAL,189.0,0
2,26,7,1117.0,AA,LAX,DFW,1235.0,0
7,31,1,625.0,YV,ONT,LAS,197.0,0
4,9,7,1178.0,WN,LAX,LAS,236.0,1
11,17,5,702.0,WN,CLE,BNA,448.0,0
1,2,1,1324.0,US,DTW,LAS,1750.0,1
9,5,1,799.0,CO,BOS,IAH,1597.0,0
6,24,5,684.0,NW,MSP,MCI,393.0,1
10,4,3,1095.0,XE,MDW,CLE,307.0,1
5,14,7,550.0,OH,BNA,CVG,230.0,0
10,1,6,382.0,XE,MHT,CLE,544.0,0
5,15,7,765.0,AA,DFW,JFK,1391.0,0
10,12,4,1197.0,WN,BWI,SAN,2295.0,1
7,21,5,860.0,WN,DTW,MDW,229.0,0
3,27,7,333.0,FL,FLL,ATL,581.0,0
5,29,7,1015.0,WN,HOU,MSY,303.0,0
7,25,1,677.0,DL,SLC,SJC,585.0,0
7,24,1,712.0,AQ,HNL,LIH,102.0,0
8,22,2,924.0,NW,TPA,DTW,983.0,0
11,27,1,398.0,FL,DFW,MDW,797.0,0
11,8,3,36.0,AA,LAX,DFW,1235.0,0
3,1,2,395.0,NW,DTW,TPA,983.0,0
12,10,6,682.0,HP,PHX,SEA,1107.0,0
4,11,1,437.0,UA,LAX,JFK,2475.0,0
9,1,4,631.0,AA,LGA,MIA,1097.0,0
8,27,7,571.0,AA,DEN,DFW,641.0,0
6,1,4,840.0,OH,CVG,IAH,871.0,0
12,30,6,1283.0,WN,PHX,SMF,647.0,0
11,3,4,804.0,AA,SLC,ORD,1249.0,0
8,21,7,436.0,US,MSY,CLT,651.0,0
1,19,4,857.0,WN,MCO,BWI,787.0,0
5,31,2,830.0,US,TPA,DCA,814.0,0
3,13,1,957.0,EV,ATL,MKE,669.0,1
5,13,6,1194.0,MQ,DFW,JAN,408.0,1
9,8,5,1328.0,NW,MSP,FAR,223.0,0
10,31,2,568.0,AQ,OGG,LIH,202.0,0
4,19,2,780.0,DL,SNA,SLC,588.0,0
7,5,2,662.0,AA,ORD,STL,258.0,1
8,10,3,960.0,AA,LGA,MIA,1097.0,0
2,21,2,577.0,YV,ORD,ABE,654.0,1
6,6,2,570.0,EV,ATL,EVV,350.0,0
9,15,4,1234.0,US,LGA,BUF,292.0,0
1,23,7,999.0,OO,DEN,COS,72.0,0
7,17,1,525.0,CO,IAH,LGA,1416.0,0
10,21,6,1095.0,MQ,BOS,JFK,187.0,0
1,18,3,531.0,NW,MEM,LAX,1619.0,1
7,18,1,595.0,WN,BWI,SAN,2295.0,0
8,17,4,907.0,OO,SLC,RNO,422.0,0
4,6,3,704.0,HP,LAS,SAN,258.0,0
1,11,3,507.0,WN,HOU,SAT,192.0,0
2,23,4,620.0,NW,MSP,BWI,936.0,0
3,28,2,685.0,OO,SLC,EUG,619.0,0
12,16,6,435.0,NW,MHT,DTW,609.0,1
8,3,4,1041.0,MQ,SNA,SJC,342.0,0
7,31,7,359.0,UA,IAD,ORD,589.0,0
6,23,4,1072.0,MQ,DFW,ICT,328.0,0
2,5,6,640.0,MQ,BWI,BOS,370.0,0
6,11,7,591.0,DL,SLC,MCO,1929.0,0
11,20,7,1310.0,MQ,ORD,CLE,316.0,0
2,1,2,500.0,WN,HOU,TUL,453.0,0
10,25,3,1234.0,WN,DAL,HOU,239.0,1
5,9,2,327.0,AQ,HNL,KOA,163.0,0
10,16,7,1168.0,OH,CVG,GSP,317.0,1
8,28,1,431.0,WN,HOU,LAS,1235.0,0
6,5,1,1040.0,EV,MEI,ATL,267.0,0
1,1,7,620.0,WN,MHT,MDW,838.0,1
10,12,4,1199.0,WN,MDW,MCI,405.0,0
6,1,4,740.0,OO,ELP,DEN,563.0,0
2,14,1,1024.0,US,RIC,PHL,198.0,0
6,5,1,1398.0,UA,SEA,IAD,2306.0,0
6,14,3,1039.0,EV,SLC,MKE,1246.0,0
3,16,3,995.0,WN,MDW,SDF,271.0,0
8,20,6,420.0,WN,BWI,MHT,377.0,0
2,1,3,949.0,UA,ORD,TPA,1012.0,0
12,13,2,777.0,XE,PHL,CLE,363.0,0
7,31,1,1167.0,WN,DAL,HOU,239.0,0
12,4,1,1054.0,NW,CMH,DTW,155.0,1
7,31,1,950.0,OH,LEX,CVG,70.0,1
3,9,4,912.0,EV,ATL,GRR,640.0,0
10,21,5,680.0,WN,SJC,RNO,188.0,0
8,12,6,680.0,WN,SAN,LAS,258.0,0
8,8,1,570.0,WN,FLL,PHL,992.0,0
4,14,4,928.0,DH,IAD,GSP,383.0,0
7,19,2,1053.0,UA,AUS,DEN,775.0,0
5,14,7,995.0,WN,PDX,SMF,479.0,0
3,21,1,1014.0,WN,AUS,PHX,872.0,1
11,6,7,590.0,AA,LAS,SJC,386.0,0
11,27,7,768.0,UA,LAX,PHX,370.0,0
10,19,3,970.0,NW,SGF,MEM,243.0,0
6,25,7,448.0,US,PIT,FLL,994.0,0
6,26,1,620.0,WN,SMF,BUR,358.0,0
12,10,7,1046.0,OH,DSM,CVG,505.0,0
2,26,6,484.0,MQ,DFW,DSM,624.0,0
6,4,6,960.0,OO,SLC,ABQ,493.0,0
11,6,1,835.0,WN,PVD,PHX,2277.0,0
3,8,2,1156.0,US,MCO,PHL,861.0,1
12,2,6,550.0,OH,BUF,CVG,410.0,1
12,30,6,873.0,NW,IND,FLL,1005.0,0
8,25,4,772.0,AA,DFW,MCI,460.0,0
9,27,3,598.0,DL,SLC,BWI,1864.0,0
5,29,1,607.0,AS,LAS,SEA,866.0,0
12,22,4,1334.0,OO,LAX,SFO,337.0,0
12,14,4,1170.0,EV,ATL,FLO,273.0,0
7,12,3,629.0,UA,LAX,IAD,2288.0,0
5,26,4,945.0,EV,ATL,ISO,406.0,0
7,13,4,816.0,XE,MAF,IAH,429.0,0
1,5,4,1307.0,UA,IAD,MCO,758.0,0
2,8,3,581.0,DL,ATL,GSO,306.0,0
12,25,1,1034.0,AA,EWR,LAX,2454.0,0
10,20,5,386.0,OH,BHM,LGA,866.0,0
5,10,2,675.0,OH,IND,CVG,98.0,0
12,21,3,760.0,OH,CVG,BNA,230.0,0
8,24,4,359.0,CO,SAT,IAH,191.0,0
5,21,7,950.0,OH,BOS,ORF,468.0,0
5,26,5,956.0,US,BOS,CLT,728.0,1
10,21,6,698.0,AA,DFW,MFE,468.0,0
9,24,6,566.0,DL,PDX,SLC,630.0,0
2,22,2,783.0,MQ,JAN,DFW,408.0,0
4,25,2,860.0,EV,OKC,SLC,866.0,0
2,7,1,935.0,WN,LBB,DAL,293.0,0
9,8,4,627.0,AA,EWR,ORD,719.0,0
10,4,3,1191.0,NW,DTW,MCI,629.0,1
7,14,5,933.0,NW,DTW,SAT,1215.0,0
9,28,4,678.0,WN,RSW,BWI,919.0,0
8,17,3,59.0,NW,ANC,MSP,2518.0,0
4,23,7,589.0,US,CLT,MIA,650.0,0
1,8,6,774.0,DL,LGA,ATL,761.0,0
10,28,5,391.0,MQ,MOB,DFW,540.0,0
8,15,2,1052.0,WN,TUL,DAL,237.0,0
7,11,2,957.0,UA,DEN,MCI,533.0,0
9,4,1,1181.0,CO,MCO,EWR,938.0,0
2,20,7,1320.0,WN,SMF,LAX,373.0,0
2,11,6,525.0,WN,LAX,BWI,2329.0,0
8,11,4,962.0,DL,ATL,CLE,554.0,0
5,31,2,536.0,CO,CLE,MCO,895.0,0
5,26,4,789.0,XE,PBI,CLE,1020.0,0
8,14,7,880.0,XE,MEM,EWR,946.0,1
12,22,5,971.0,NW,IND,MSP,503.0,1
3,3,4,812.0,OO,GEG,SEA,224.0,0
4,24,7,396.0,NW,EWR,MEM,946.0,0
3,4,5,1378.0,US,CLT,MCO,468.0,0
6,7,2,966.0,US,CLT,PHL,448.0,0
9,17,7,1227.0,CO,IAH,ORD,925.0,1
4,25,1,410.0,XE,LFT,IAH,201.0,0
1,4,2,1355.0,UA,LAX,MCO,2217.0,0
1,20,4,839.0,DH,IAD,JFK,228.0,0
6,28,3,898.0,WN,BNA,BWI,588.0,0
1,2,1,794.0,AA,ORD,FLL,1182.0,1
9,14,3,1050.0,OH,CVG,CAK,214.0,0
8,16,3,405.0,UA,LAS,DEN,629.0,0
3,19,6,1210.0,OH,JFK,GSO,459.0,0
11,9,3,355.0,EV,MYR,ATL,317.0,0
10,27,4,1101.0,NW,OMA,MSP,282.0,0
12,29,5,820.0,MQ,MTJ,DFW,722.0,1
11,8,2,540.0,WN,LAX,PHX,370.0,0
1,5,3,931.0,CO,EWR,ATL,745.0,0
10,24,2,1100.0,OH,JFK,RDU,426.0,1
2,25,6,779.0,AA,DFW,MIA,1121.0,0
12,15,5,1265.0,AA,DFW,MCO,984.0,0
11,11,5,939.0,XE,IAH,MSP,1034.0,0
12,18,1,937.0,XE,EWR,XNA,1130.0,0
11,12,7,875.0,US,SJU,IAD,1571.0,0
11,2,4,594.0,AA,LGA,ORD,733.0,0
2,20,1,703.0,OO,SFO,RDD,199.0,0
11,22,3,844.0,NW,MSP,SAT,1097.0,0
4,17,7,390.0,AA,BNA,DFW,631.0,0
8,3,4,565.0,AA,DTW,DFW,987.0,1
3,21,2,944.0,CO,MCO,CLE,895.0,0
8,4,4,720.0,MQ,DSM,ORD,299.0,1
11,29,2,436.0,AA,ATL,DFW,732.0,0
2,11,6,495.0,OH,CVG,BHM,396.0,0
3,15,3,1074.0,XE,MCI,IAH,643.0,0
2,3,4,1058.0,EV,TPA,GSP,478.0,1
3,11,5,1137.0,US,RSW,DCA,892.0,1
6,22,3,1292.0,NW,MSP,ANC,2518.0,0
6,20,2,926.0,NW,MSP,MDW,349.0,0
5,10,2,462.0,HP,MSY,PHX,1301.0,0
12,14,4,1083.0,WN,LAX,RNO,390.0,0
4,13,3,368.0,OO,FAT,DEN,844.0,0
10,14,5,1161.0,XE,CLE,BDL,475.0,1
11,21,2,886.0,WN,SJC,SAN,417.0,0
9,28,4,1257.0,AA,MIA,PHL,1013.0,0
5,3,3,556.0,NW,DTW,MYR,636.0,0
11,12,7,849.0,WN,MDW,BUF,468.0,0
3,14,2,1250.0,MQ,ORD,BMI,116.0,0
8,14,1,1143.0,CO,IAH,BOS,1597.0,0
12,12,1,745.0,CO,PHL,IAH,1324.0,0
6,16,4,1104.0,AA,ORD,LGA,733.0,1
9,24,7,829.0,WN,PHL,RDU,336.0,0
1,13,4,970.0,WN,BWI,CMH,336.0,0
8,27,7,815.0,EV,ISO,ATL,406.0,1
8,1,2,359.0,DL,LAX,ATL,1946.0,0
5,30,1,935.0,XE,CLE,RDU,416.0,0
9,10,6,1048.0,DL,JFK,FLL,1069.0,0
1,31,1,1205.0,EV,MGM,ATL,147.0,1
12,7,3,511.0,NW,STL,DTW,440.0,0
3,16,3,395.0,DH,SDF,IAD,451.0,0
11,10,4,1055.0,HP,DEN,LAS,629.0,1
8,12,5,1124.0,OO,DSM,ORD,299.0,0
1,30,1,419.0,OO,PDX,SEA,129.0,0
12,14,3,672.0,DL,SLC,LAX,590.0,0
3,16,3,565.0,MQ,DFW,MSP,852.0,1
11,21,2,800.0,UA,DEN,LGA,1619.0,1
1,2,1,537.0,OH,STL,CVG,307.0,0
6,11,7,1067.0,AA,DFW,BNA,631.0,1
9,10,6,987.0,AA,MCO,SJU,1189.0,0
7,23,7,907.0,XE,OKC,IAH,395.0,0
5,2,2,880.0,OH,CVG,FSD,701.0,0
8,12,6,493.0,WN,LAS,SAN,258.0,0
1,14,5,728.0,MQ,GRK,DFW,134.0,1
11,30,3,448.0,MQ,LGA,DTW,501.0,0
3,21,1,1219.0,EV,AVP,ATL,714.0,0
4,25,1,708.0,XE,MEM,CLE,622.0,0
1,24,2,1160.0,YV,DEN,GJT,212.0,1
5,3,2,591.0,TZ,MDW,RSW,1105.0,0
11,4,5,496.0,HP,PDX,PHX,1009.0,0
3,20,7,430.0,WN,MDW,TPA,997.0,0
10,18,2,360.0,AS,SEA,ANC,1449.0,0
3,16,3,529.0,XE,CLE,CMH,112.0,0
10,22,7,1418.0,DL,ATL,TPA,406.0,1
2,12,6,575.0,HP,SJC,LAS,386.0,0
10,4,2,960.0,OH,BNA,CVG,230.0,0
8,8,2,842.0,UA,LAX,ORD,1745.0,0
10,10,1,1130.0,WN,LAS,STL,1372.0,0
3,26,6,355.0,AA,AUS,DFW,190.0,0
4,18,1,383.0,CO,EWR,BOS,200.0,0
6,6,2,530.0,NW,SEA,HNL,2677.0,0
7,24,7,1248.0,FL,ATL,ROC,749.0,1
12,18,1,825.0,AA,LGA,DFW,1389.0,0
9,11,1,814.0,CO,ABQ,IAH,744.0,0
